"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1909264305733968110","Mon Apr 07 15:17:37 +0000 2025","0","Timeline gua isinya kenceng banget soal tarif AS KURS anjlok pemerintah ga gercep thd tarif AS transpuan tolak ruu tni polri genosida palestina wawancara prabowo jurnalis2 yang meninggal dengan luka2 komen2 misoginis laki2","1909264305733968110","","","in","","0","0","0","https://x.com/bilurrahsa/status/1909264305733968110","1271605326681264129","bilurrahsa"
"1908533675974930453","Mon Apr 07 15:16:33 +0000 2025","0","@hellorachaa nanti gantian itu harini namtan dulu besok ak","1909264035536912576","","hellorachaa","in","Seoul, Republic of Korea","0","0","0","https://x.com/ayanggsaida/status/1909264035536912576","1277749237606842369","ayanggsaida"
"1909189734620135476","Mon Apr 07 15:16:14 +0000 2025","0","@hellorachaa pap cium knalpot baru","1909263958214955493","","hellorachaa","in","Seoul, Republic of Korea","0","0","0","https://x.com/ayanggsaida/status/1909263958214955493","1277749237606842369","ayanggsaida"
"1909218333473353904","Mon Apr 07 15:14:42 +0000 2025","0","@alexander19th @KompasTV @prabowo Salah satunya demo pendukung RUU TNI","1909263572804522369","","alexander19th","in","solo","0","0","0","https://x.com/Ar_910/status/1909263572804522369","243998004","Ar_910"
"1909263387793715203","Mon Apr 07 15:13:58 +0000 2025","0","LIAT NYA AJA PAKE TELEZOOM BISA BISA NYAA BILANG CHAE LEMES BRENGSHAKEE","1909263387793715203","","","in","Seoul, Republic of Korea","0","0","0","https://x.com/ayanggsaida/status/1909263387793715203","1277749237606842369","ayanggsaida"
"1909218333473353904","Mon Apr 07 15:13:54 +0000 2025","0","@KompasTV Demo Dibayar salah satunya demo pendukung RUU TNI. ","1909263369582076407","","KompasTV","in","solo","0","0","0","https://x.com/Ar_910/status/1909263369582076407","243998004","Ar_910"
"1909201227042447786","Mon Apr 07 15:13:41 +0000 2025","156","@AirinDatangLagi @NajwaShihab menyala meaningful participation tdk dilakukan transparansi draft tidak dilakukan itulah yg dilakukan di RUU TNI dan tetap disahkan apa namanya ? PEMBOHONGAN RAKYAT BERJAMAAH SECARA TERSTRUKTUR SISTEMATIF DAN MASIF !!!","1909263317551751577","","AirinDatangLagi","in","Indonesia","0","1","9","https://x.com/AntiKebodohan/status/1909263317551751577","864435782","AntiKebodohan"
"1909259765215371327","Mon Apr 07 15:12:23 +0000 2025","0","@tenoismoko mengko mesti ndelok pas bahas RUU TNI. marmosi tenan","1909262989544591556","","tenoismoko","in","","0","0","0","https://x.com/IQbagus/status/1909262989544591556","56171092","IQbagus"
"1909262807566364775","Mon Apr 07 15:11:40 +0000 2025","0","Ekonomi Indonesia kian memburuk. Dollar tembus tujuh belas ribu. Ke manakah Prabowo? Terus apa hubungannya jir? Toh mata uang kita bukan dollar. Eh dongo. Nih ya gue jelasin kalau dollar udah tembus tujuh belas ribu artinya rupiah kita melemah.","1909262807566364775","","","in","","0","1","0","https://x.com/tiredpianist/status/1909262807566364775","1742857717306507264","tiredpianist"
"1909262773886030279","Mon Apr 07 15:11:32 +0000 2025","0","Makanya malas nonton di cuplikannya narasi najwa shihab aja ditanyain UU TNI sama RUU Polri malah kayak gak seneng gitu kayak mau marah ih takut wkwk","1909262773886030279","","","in","","0","0","0","https://x.com/efforttobegood/status/1909262773886030279","1234127951836270592","efforttobegood"
"1909262676900929792","Mon Apr 07 15:11:09 +0000 2025","0","Najwa Shihab starts at 1:27:44 SHE WAS COOKING THIS HUGE OF A BANGER. Btw jawaban narasumber (owo) gak ada yang jelas kurleb sama kayak pas lagi lawan Ganjar sama Anies aja mana dia gak tahu menahu tentang RUU TNI. Halu https://t.co/6XoKb7JCK8","1909262676900929792","","","in","Jakarta Barat","0","2","0","https://x.com/0202_bagus/status/1909262676900929792","2856551192","0202_bagus"
"1909262604402589855","Mon Apr 07 15:10:51 +0000 2025","0","stres CHAEE GUE DISAMAIN KE JN YG LEMES ITU ANJ GATERIMA ","1909262604402589855","","","in","Seoul, Republic of Korea","0","0","0","https://x.com/ayanggsaida/status/1909262604402589855","1277749237606842369","ayanggsaida"
"1909256660738322637","Mon Apr 07 14:48:46 +0000 2025","0","@anseriouskim Dari ruu tni disahkan aku udh ngerasa balik ke ere itu ","1909257043736956995","","anseriouskim","in","Rant acc","0","1","0","https://x.com/dwuckss/status/1909257043736956995","1562292012711219200","dwuckss"
"1909256708603719790","Mon Apr 07 14:47:26 +0000 2025","0","apa yang diekspektasiin sama kopasus tua bangka","1909256708603719790","","","in","#IndonesiaGelap","0","0","0","https://x.com/komunalkiri/status/1909256708603719790","1850562084486172672","komunalkiri"
"1909221588282802662","Mon Apr 07 14:47:06 +0000 2025","0","@Muhamma93909715 @CNNIndonesia Tidak ada bukti bahwa demonstrasi itu bayaran. Protes tampaknya murni didorong oleh mahasiswa dan masyarakat sipil yang menentang RUU TNI karena khawatir akan supremasi sipil dan demokrasi. Presiden Prabowo mempertanyakan keasliannya tapi belum ada bukti konkret yang mendukung","1909256626365726892","","Muhamma93909715","in","wherever you are","0","0","0","https://x.com/grok/status/1909256626365726892","1720665183188922368","grok"
"1909256622276497571","Mon Apr 07 14:47:06 +0000 2025","0","tapi ga promising dia gaada jelasin upaya konkrit program program apaan coba yang buat dongkrak dia blg ruu tni dipastikan dwi fungsi tni gak akan ada.(skrg udh bs dibaca kah(blm check ak)) trs katanya org miskin bkl jadi resourches apalah gw lupa tp aga bertolak belakang","1909256624856007043","","s0lb1n","in","not a fan acc","0","1","0","https://x.com/s0lb1n/status/1909256624856007043","1414253414779813890","s0lb1n"
"1909256518803034480","Mon Apr 07 14:46:41 +0000 2025","6844"," Key Points Wawancara Prabowo 1. Komunikasi Pemerintah → Banyak org baru jd komunikasi berantakan (konteks: kepala babi Hasan Nasbi) 2. Soal Demo → Boleh asal damai → Hint: Ada aktor asing di baliknya 3. RUU TNI → Fokusnya cuma usia pensiun → Prabowo very fond sama","1909256518803034480","","","in","","394","137","2497","https://x.com/poin_opini/status/1909256518803034480","1280164202","poin_opini"
"1909232828480721410","Mon Apr 07 14:45:53 +0000 2025","0","@ikoaikoo tadi tu orang bilang nyamain pengesahan ruu tni ini karna dari case jaman dulu","1909256320290812258","","ikoaikoo","in","'01","0","1","0","https://x.com/dddbluu/status/1909256320290812258","2232277310","dddbluu"
"1909174452006609134","Mon Apr 07 14:45:42 +0000 2025","0","@dawgfromdahood Padahal demo bayaran nya jelas jelas dari pihak mereka sendiri hahahaha bisa dilihat pas demo dukung RUU TNI hampir seluruh pendukung UU tersebut gatau apa itu RUU TNI ","1909256271842459913","","dawgfromdahood","in","","0","0","0","https://x.com/ningningboyfie/status/1909256271842459913","1817479423601655808","ningningboyfie"
"1909216143090340307","Mon Apr 07 14:44:00 +0000 2025","0","@nabiylarisfa Yang demo lu tuduh digerakin asing. RUU TNI RUU Polri RUU KUHP digerakin sama kerakusan penguasa?","1909255846221283640","","nabiylarisfa","in","","0","0","0","https://x.com/KathaKathanya/status/1909255846221283640","1682359205511204866","KathaKathanya"
"1909255596030988502","Mon Apr 07 14:43:01 +0000 2025","0","yeu oon. inimah kelakuan antek2 elu bayar buzzer buat setuju sm ruu tni pas ditanya cengar cengir ketara bgt oonnya https://t.co/eeiinifQAf","1909255596030988502","https://pbs.twimg.com/media/Gn8J1yXa0AAqc9w.jpg","","in","","0","0","0","https://x.com/libraliry/status/1909255596030988502","1282636877682454529","libraliry"
"1909218333473353904","Mon Apr 07 14:34:59 +0000 2025","0","@Akunbodong_99 @KompasTV @jokowi Saya Grok dari xAI. RUU TNI dan Polri menuai kontroversi karena bisa memperluas peran militer dan polisi di ranah sipil dikhawatirkan melemahkan demokrasi. Publik juga frustrasi dengan wapres dan menteri yang dianggap titipan Jokowi. Pemerintah perlu dialog terbuka tinjau ulang","1909253575282250066","","Akunbodong_99","in","wherever you are","0","1","0","https://x.com/grok/status/1909253575282250066","1720665183188922368","grok"
"1909253158448373990","Mon Apr 07 14:33:19 +0000 2025","0","soalnya yang goblok jadi pengikut elu #MakzulkanPrabowoGibran #IndonesiaGelap #CabutUUTNI #TolakDwifungsiABRI","1909253158448373990","","","in","𝓡𝓲𝓬𝓴𝔂 heart","0","0","0","https://x.com/rickyluvez/status/1909253158448373990","1646879332588216320","rickyluvez"
"1909211099813077143","Mon Apr 07 14:32:40 +0000 2025","0","@NamakuNdr @pandji @grok Dia kurang nanya apa anjir ? Woy gendut ! Lo tau ga si ruu tni bikin rakyat kesel ? Gitu ? Ya gabisa lah goblok","1909252994442608931","","NamakuNdr","in","","0","0","0","https://x.com/Nandemonandenai/status/1909252994442608931","1794210740293050368","Nandemonandenai"
"1909252667211387049","Mon Apr 07 14:31:22 +0000 2025","0","Semoga semua jurnalis dan karyawan yang ada di tempo diberi keselamatan dunia akhirat dan semoga semua orang diinstansi pemerintah apapun + @prabowo @gibran_tweet @jokowi cepet dapet karma terbesar. AAMIIN #IndonesiaGelap #CabutUUTNI #TolakDwifungsiABRI #MakzulkanPrabowoGibran","1909252667211387049","","","in","𝓡𝓲𝓬𝓴𝔂 heart","0","0","0","https://x.com/rickyluvez/status/1909252667211387049","1646879332588216320","rickyluvez"
"1909218795497136145","Mon Apr 07 14:30:51 +0000 2025","0","@hellorachaa Kalo lidah melet melet keanya ga mungkin bjir ","1909252535363555572","","hellorachaa","in","Seoul, Republic of Korea","0","0","0","https://x.com/ayanggsaida/status/1909252535363555572","1277749237606842369","ayanggsaida"
"1909218333473353904","Mon Apr 07 14:30:10 +0000 2025","3","@KompasTV Mau murni kek mau dibayar kek intinya batalkan ruu TNI dan polri. 1 kami minta pak bisa gk ganti wapres dan Mentri yang titipan @jokowi Gmn @grok","1909252365330583693","","KompasTV","in","","0","1","1","https://x.com/Akunbodong_99/status/1909252365330583693","982529192821587968","Akunbodong_99"
"1909250855821627807","Mon Apr 07 14:29:15 +0000 2025","0","@syagahsyagah Yang ramai antara Prabowo dan Najwa Shihab pada 7 April 2025 kemungkinan besar soal pertemuan mereka pada 6 April di Hambalang. Najwa sebagai jurnalis Narasi mewawancarai Prabowo tentang isu sensitif seperti teror kepala babi ke majalah Tempo dan RUU TNI yang menuai protes. https://t.co/D7SOuTzR3P","1909252133343445404","https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg","syagahsyagah","in","wherever you are","0","1","0","https://x.com/grok/status/1909252133343445404","1720665183188922368","grok"
"1909246659613343897","Mon Apr 07 14:28:46 +0000 2025","0","@m4rs4l1m @PaltiWest2024 Tentu! Kritik atas RUU TNI yang disampaikan fokus pada proses legislasi yang kurang melibatkan publik dan transparansi. Contohnya rapat tertutup di Hotel Fairmont pada 14-15 Maret 2025 menuai protes karena dianggap tidak demokratis. Publik khawatir ini menunjukkan rendahnya","1909252013315026965","","m4rs4l1m","in","wherever you are","0","1","0","https://x.com/grok/status/1909252013315026965","1720665183188922368","grok"
"1909198515722678657","Mon Apr 07 14:23:15 +0000 2025","2","@siceppot @IndoPopBase Sebelum RUU TNI disahkan pada 20 Maret 2025 politisi oposisi yang kemungkinan punya akses ke draf adalah Utut Adianto dari PDI-P Ketua Komisi I DPR. PDI-P diduga oposisi saat itu meski dinamika koalisi Prabowo menyulitkan penegasan. Anggota Komisi I seperti Dave Laksono https://t.co/idaOezE9X8","1909250623993721256","https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg","siceppot","in","wherever you are","0","0","0","https://x.com/grok/status/1909250623993721256","1720665183188922368","grok"
"1909250249069305960","Mon Apr 07 14:21:46 +0000 2025","0","kenapa ya mereka selalu ngedemand demo buat damai lah sopan lah dikata mereka ada sopan2nya sama rakyat apa","1909250249069305960","","","in","#IndonesiaGelap","0","0","0","https://x.com/komunalkiri/status/1909250249069305960","1850562084486172672","komunalkiri"
"1909191510735851735","Mon Apr 07 14:20:30 +0000 2025","0","@NarasiNewsroom @grok @AskPerplexity sebelum RUU TNI disahkan siapa saja politisi dari partai oposisi di Indonesia yang punya akses terhadap draft RUU TNI?","1909249931212366192","","NarasiNewsroom","in","Jakarta","0","1","0","https://x.com/siceppot/status/1909249931212366192","65314321","siceppot"
"1909217765770322114","Mon Apr 07 14:20:30 +0000 2025","0","@kompascom Yang keliatan bgt dibayar malah yaaaa yg pro RUU TNI anda tau betul itu Wo jgn pura2 ga tau","1909249930964672617","","kompascom","in","","0","0","0","https://x.com/An_Kurniawan78/status/1909249930964672617","224927901","An_Kurniawan78"
"1909249202137493850","Mon Apr 07 14:20:07 +0000 2025","0","Beliau sengaja atau beneran ga paham kontroversi UU TNI. Jawabannya pun ga nyambung mengakui draft RUU TNI minim akses tapi defensif ketika naskah yang beredar ga sesuai selanjutnya cuma ngelantur. btw jawaban polisi harus diberi wewenang yang cukup main aman syekalii:))","1909249833220841924","","Sskraaa","in","Indonesia","0","1","0","https://x.com/Sskraaa/status/1909249833220841924","1141335528895205377","Sskraaa"
"1909249479414542376","Mon Apr 07 14:18:44 +0000 2025","1","Lop mamah :3","1909249488457544042","","persephoze","in","bagi sini aku gelar s.fil","0","0","0","https://x.com/persephoze/status/1909249488457544042","1417789818512183300","persephoze"
"1909249479414542376","Mon Apr 07 14:18:43 +0000 2025","2","Karena mamah tau selama di perantauan aku lebih sering makan ayam tentu karena lebih murah. Jadi sama mamah pasti menu masakan setiap aku pulang akan selalu mewah dan bervariasi. Mamah gaakan masak masakan sepele mamah akan masak yang wah untuk anaknya","1909249482417729613","","persephoze","in","bagi sini aku gelar s.fil","0","1","0","https://x.com/persephoze/status/1909249482417729613","1417789818512183300","persephoze"
"1909249479414542376","Mon Apr 07 14:18:42 +0000 2025","2","Mengenai mamah dan masakannya. Kalau pulang ke rumah setiap januari aku selalu bilang kalau aku ga pernah makan ikan selama di perantauan karena mahal. Sama mamah dimasakin menu ikan sama seafood jarang dimasakin ayam. Kadang dimasakin daging juga : )","1909249479414542376","","","in","bagi sini aku gelar s.fil","0","1","0","https://x.com/persephoze/status/1909249479414542376","1417789818512183300","persephoze"
"1909198515722678657","Mon Apr 07 14:18:22 +0000 2025","1","@IndoPopBase @grok sebelum RUU TNI disahkan siapa politisi dari partai oposisi yang punya akses terhadap draft RUU TNI?","1909249395486531654","","IndoPopBase","in","Jakarta","0","2","0","https://x.com/siceppot/status/1909249395486531654","65314321","siceppot"
"1909249178683031602","Mon Apr 07 14:17:30 +0000 2025","0","mau main kuda bareng itu ya kan wok @prabowo","1909249178683031602","","","in","𝓡𝓲𝓬𝓴𝔂 heart","0","0","0","https://x.com/rickyluvez/status/1909249178683031602","1646879332588216320","rickyluvez"
"1909248878978740721","Mon Apr 07 14:16:19 +0000 2025","0","Pengen nonton Jumbo:(((((","1909248878978740721","","","in","Magdeburg, Germany","0","0","0","https://x.com/odangmcflurry/status/1909248878978740721","128527384","odangmcflurry"
"1908526619603685476","Mon Apr 07 14:16:17 +0000 2025","0","@GossipBukan @JennyJusuf Emang kalian siapa? Yg demo berdarah2 sejak ruu ciptaker smp ruu tni aja kagak didengar!!!","1909248870934335691","","GossipBukan","in","Indonesia","0","0","0","https://x.com/soleilnova/status/1909248870934335691","38440899","soleilnova"
"1909248863925588022","Mon Apr 07 14:16:15 +0000 2025","0","Aduh https://t.co/2bJALXzYF7","1909248863925588022","https://pbs.twimg.com/media/Gn8DuAXbEAAFCI0.jpg","","in","","0","0","0","https://x.com/Agangbarr/status/1909248863925588022","1815827737288007680","Agangbarr"
"1909248807331918110","Mon Apr 07 14:16:02 +0000 2025","0","@prabowo KONTOL LU KONTOL ANJING MUKA LU KAYA MONYET GOBLOK","1909248807331918110","","prabowo","in","𝓡𝓲𝓬𝓴𝔂 heart","0","0","0","https://x.com/rickyluvez/status/1909248807331918110","1646879332588216320","rickyluvez"
"1909248282863575055","Mon Apr 07 14:13:57 +0000 2025","2","gabisa sih nonton fullnya gue pasti emosi banget najis. baru ditanya soal RUU TNI aja nadanya langsung tinggi defensif. cuih kualitas presiden kite kayak gini ya","1909248282863575055","","","in","","0","0","0","https://x.com/mistlef0e/status/1909248282863575055","230657997","mistlef0e"
"1909246885354934471","Mon Apr 07 14:13:08 +0000 2025","0","Lantas knp bisa ada versi karangan? Dan juga kepala negara sudah liat isi draft yg ruu polri?...lalu juga soal ruu tni yg ditanyakan bukannya presiden juga wakil rakyat? Knp terkesan gx mewakilkan dengan ucapan seperti itu?","1909248076998729880","","MkarimAhusni","in","indonesia,depok","0","1","0","https://x.com/MkarimAhusni/status/1909248076998729880","484054040","MkarimAhusni"
"1909105666322829641","Mon Apr 07 14:12:06 +0000 2025","0","@selingkuhanshua Selain war jennie war apalagi yg belum kuikuti?","1909247818876981612","","selingkuhanshua","in","bagi sini aku gelar s.fil","0","1","0","https://x.com/persephoze/status/1909247818876981612","1417789818512183300","persephoze"
"1909247778917904818","Mon Apr 07 14:11:57 +0000 2025","0","ini serius dulu dia beneran sekolah di luar negeri tapi.... ah sudahlahh","1909247778917904818","","","in","#IndonesiaGelap","0","0","0","https://x.com/komunalkiri/status/1909247778917904818","1850562084486172672","komunalkiri"
"1909247550261219606","Mon Apr 07 14:11:02 +0000 2025","10","Aliansi Mahasiswa Papua (AMP) menggelar aksi dalam memperingati 58 tahun kontrak kerja sama Pemerintah Indonesia dan Freeport. Mereka menuntut pencabutan seluruh perusahaan ilegal dari tanah Papua serta pencabutan RUU TNI. Aksi ini dilakukan di depan Gedung Merdeka (07/04). https://t.co/HBq0ssziMw","1909247550261219606","https://pbs.twimg.com/media/Gn8ChPibUAAsf47.jpg","","in","Bandung","0","0","1","https://x.com/isolapos/status/1909247550261219606","223417530","isolapos"
"1909247093199568973","Mon Apr 07 14:09:13 +0000 2025","0","Dikasih solusi kek benerin kebijakan biar lebih konsisten baik buat rakyat maupun investor batalin danantara batalin ruu tni batalin danantara tindak tegas ormas tindak tegas oknum... Tapi ternyata enggak didengerin. Ya mending kabur lah","1909247093199568973","","","in","Indonesia","0","0","0","https://x.com/TurquoiseMasaru/status/1909247093199568973","847701934542684160","TurquoiseMasaru"
"1909246659613343897","Mon Apr 07 14:07:30 +0000 2025","22","Ngomongin legislasi politik jauh dari partisipasi masyarakat kok contohnya RUU Polri.. Bukannya RUU TNI?! Ada rapat di Hotel dan tertutup lagi.. https://t.co/jf4uuOQnDJ","1909246659613343897","https://pbs.twimg.com/media/Gn8BuA5bIAARPjo.jpg","","in","Jakarta, Medan ","0","4","7","https://x.com/PaltiWest2024/status/1909246659613343897","1826886526657318912","PaltiWest2024"
"1909246549030543374","Mon Apr 07 14:07:04 +0000 2025","18","Saya sungguh kecewa dengan jawaban Prabowo ketika ditanya oleh Uni Lubis dari @IDNTimes uergensi RUU TNI dan permasalahan demo. Dan jawabannya adalah: 1. Apakah demo dibayar atau tidak 2. Apakah ada kekuatan asing 3. Saya juga mantan aparat 4. Saya juga bukan anak kecil 5.","1909246549030543374","","","in","+62","1","0","3","https://x.com/selaluelegan/status/1909246549030543374","54075296","selaluelegan"
"1909246254757847402","Mon Apr 07 14:05:53 +0000 2025","1","Jika hargai supremasi sipil perbaiki RUU TNI murni TNI &amp; tindak tegas oknum TNI arogan langgar hukum pidana militer/umum utama oknum korup copot jabatannya/baju militer karena pengkhianat instansi TNI sendiri &amp; mengkhianati jiwa Pancasila bangsa &amp; negara RI seharusnya dibela.","1909246254757847402","","","in","","0","0","0","https://x.com/jakubpjg/status/1909246254757847402","3140360197","jakubpjg"
"1909246193424646441","Mon Apr 07 14:05:39 +0000 2025","0","BERKAH SYAWAL","1909246193424646441","","","in","bagi sini aku gelar s.fil","0","0","0","https://x.com/persephoze/status/1909246193424646441","1417789818512183300","persephoze"
"1909195871893504116","Mon Apr 07 14:05:34 +0000 2025","1","@CNNIndonesia Jika hargai supremasi sipil perbaiki RUU TNI murni TNI &amp; tindak tegas oknum TNI arogan langgar hukum pidana militer/umum utama oknum korup copot jabatannya/baju militer karena pengkhianat instansi TNI sendiri &amp; mengkhianati jiwa Pancasila bangsa &amp; negara RI seharusnya dibela.","1909246174424690772","","CNNIndonesia","in","","0","0","0","https://x.com/jakubpjg/status/1909246174424690772","3140360197","jakubpjg"
"1909245929166966930","Mon Apr 07 14:04:36 +0000 2025","1","kata temen gw ternak femboy","1909245929166966930","","","in","ID/SU/EN/日本語 ok! ","0","0","0","https://x.com/roticoklats/status/1909245929166966930","811477699415851009","roticoklats"
"1909245391205441713","Mon Apr 07 14:04:13 +0000 2025","0","Setiap statement dari mba uli(?) uly(?) idk that one woman with short hair and glasses terkait RUU TNI selalu DIPOTONG dan pertanyaannya gak terjawab dan malah ngancem bawa2 klo bencana alam terjadi yg dluan turun siapa? Like??????? Anjir?????????? Udah gila","1909245835432628562","","zhigaraki","in","21⭡| EN/ID | any pronouns | bi","0","1","0","https://x.com/zhigaraki/status/1909245835432628562","1402646642910584833","zhigaraki"
"1909245005056913564","Mon Apr 07 14:00:55 +0000 2025","0","wowo cmn yakin klo ruu tni itu intinya nambahin pasal penambahan usia pensiun dan intinya dia ga peduli apa kata rakyat 'yang sesungguhnya'","1909245005056913564","","","in","","0","0","0","https://x.com/astorunaut/status/1909245005056913564","1685221847112253440","astorunaut"
"1909244646766915912","Mon Apr 07 13:59:30 +0000 2025","0","buset ni org goblok bgt ditanya apa urgensi nya terburu2 menerbitkan ruu tni MALAH DIJAWAB Boleh demo tapi jangan merusak fasilitas DIH OON BGT ANJINGGGG DITANYA APA DIJAWAB APA https://t.co/V9EXA6H9Xx","1909244646766915912","https://pbs.twimg.com/media/Gn7_4oWaAAA2nO3.jpg","","in","Jakarta ","0","1","0","https://x.com/dolcegust0/status/1909244646766915912","1614972115446566913","dolcegust0"
"1909244166829494363","Mon Apr 07 13:57:36 +0000 2025","1","ditanya kenapa bukan perampasan aset dulu yang dikerjain nyocot ruu tni mulu sampe ga kejawab. kalo uang kampanye dari judol ya emang gitu","1909244166829494363","","","in","","0","0","0","https://x.com/keyongsoo/status/1909244166829494363","884144856","keyongsoo"
"1909243123005551036","Mon Apr 07 13:57:01 +0000 2025","0","@grok @grok mnrt km yg pertemanannya bnr bnr tulus itu grup apa aja?","1909244021484233145","","grok","in","","0","1","0","https://x.com/lilourelle/status/1909244021484233145","1768606740290129920","lilourelle"
"1909211099813077143","Mon Apr 07 13:55:19 +0000 2025","5","@itsjustforyouuu @samuelpab @pandji Beras di rumah abis karena demonstran (oposisi) ga dikasih bansos. Bansos cuman buat yang udah tanda tangan di poster saya mendukung RUU TNI .","1909243592520171612","","itsjustforyouuu","in","103'24","0","0","0","https://x.com/dimasfthaa_/status/1909243592520171612","1733745668286787584","dimasfthaa_"
"1909243123005551036","Mon Apr 07 13:53:27 +0000 2025","0","@grok mnrt km grup kpop itu bener bener deket ga di real life? apa cmn sebatas partner kerja aja?","1909243123005551036","","grok","in","","0","1","0","https://x.com/lilourelle/status/1909243123005551036","1768606740290129920","lilourelle"
"1909241941575049722","Mon Apr 07 13:50:41 +0000 2025","0","Lg ditanyain apa urgensi buru2 bahas ruu tni ","1909242429611635042","","foreverinked","in","she/her","0","1","0","https://x.com/foreverinked/status/1909242429611635042","1557566461","foreverinked"
"1909191510735851735","Mon Apr 07 13:50:03 +0000 2025","0","@NarasiNewsroom Soal RUU TNI dulunya yg skr udh berbentuk UU TNI ada ga loh tanyain ato loh beritain di medsos loh ini? Ngomong jgn kyk kentut kl lg pengen ngentut dikeluarin sampe bau","1909242269628346559","","NarasiNewsroom","in","Mars.. COGITO ERGO SUM","0","0","0","https://x.com/jr_boyke/status/1909242269628346559","1606916636837318660","jr_boyke"
